"URL","KEYWORD_TOPIC","POST_ID","POST_TITLE","USERNAME","POST_DATE","POST_CONTENT","THREAD_CREATION_DATE","NUMBER_OF_COMMENTS","COMMENT_ID","COMMENT_DATE_TIME","COMMENT_USERNAME","COMMENT_CONTENT"
"https://www.mumsnet.com/talk/other_subjects/4914754-swagger-inn-175-the-one-with-no-witty-title-but-lots-of-hbfs?page=17","Other subjects","4914754","Swagger Inn 175 - The one with no witty title (but lots of HBFs)","SisterHelenoftheEternalCatchUp","2023-10-07","<Wipes bar> <Burns chaise> <mops floor> <lights fire> Thread 175 - will we never shut up?! Pull up a chair and have a good whinge about domestic tedium and annoyingly fictional HBFs... (once we've finished the other thread).","2023-10-07","820","131591215","2023-12-20","SisterHelenoftheEternalCatchUp","Evening. Honestly, I keep thinking I've posted but have been interrupted, and not. Absolute LOL at MrA setting off the fire alarm, though also and phew at an uneventful pick-up today. Glad to hear that dosing Misty is improving. It was last day at school for DS - except the bus went straight past without stopping, so I had to run him in then go straight to the physio for a new set of exercises. And now I'm going to post a half-written post, because I need to pop out with DH, and the laptop will lose it if I leave it hanging..."
"https://www.mumsnet.com/talk/relationships/4825122-stand-off-with-dh-over-bathing-making-me-so-anxious","Relationships","4825122","Stand off with DH over bathing making me so anxious","tomcat73","2023-06-11","LTR, both in 50's. This has been going on for some time (I would say this stand off is a year or 2 but making me more and more stressed). It will sound so minor and ridiculous but it is creating such stress and anxiety for me. My DH likes to have a bath, not a shower. He likes the ""soak"" and feels like he doesn't get clean properly in a shower (he has job where he can get quite dirty), and also he likes to wet shave in the bath (hates doing it just at a mirror with a sink). He also has a thing about saving water. So this means that he wants me to have a bath first and then he can get in afterwards. So as not to drip feed - i guess we have done this a lot for our relationship - early days we had properties that didn't have a shower, and then with small children we would jump in the water after them for convenience. (and he says why do we have to change?) However I find having a bath time consuming, I often want to shower in the morning not bathe at night, or want to shower when I feel dirty/sweaty (my job can be quite physical). I also think my hair washed much better in shower than rinsing with a jug in the bath. He has a habit of saying ""can we bathe tonight"" and gets really arsy if I say I don't want one as I have already showered or like last night it was so hot yesterday I showered not bathed. He was sulking and angry all evening (made it about something else but I know it was about this). He has asked again this morning ""can we bathe tonight"". I have said it is too hot, and he just goes on about how I can have a cold bath (it's apparently no different to me getting in a lake when i swim???), and that he wants to shave. We end up in this argument of why can't I just have a bath, it saves water if the two of us share a bath (I actually disagree on this as the 2nd person always puts more water in so I think a one person bath and one person shower would be the same - i have quick showers and we don't have a crazy power shower). He has even in the past then refused to have a bath himself and had a strip wash instead (making a point that he hates showers). There is total major guilt trip and such anger from him - i know this is totally weird and out of proportion and I can't live my having this much anxiety over a fucking bath, but equally I can't deal with the fall out when I stand up to him. He thinks I am being totally unreasonable. I am going away for work for a few weeks tomorrow, and seriously thinking of sending an email about this to him when I am away so I can clearly lay down boundaries whilst having some space away. Not sure how else to deal with this in an assertive way without ending up in a major row :(","2023-06-11","451","126804204","2023-06-11","VariationsonaTheme","But it’s not using any less water if you hop in there first, so what difference does it make if he’s the only one in the bath?! It’s still not saving water. His logic is flawed (as well as his brain being just plain weird!)"
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4797003-angry-about-cm?page=2","AIBU?","4797003","Angry about CM","PeriPipkin82","2023-05-01","My ex & I separated 13 months ago, we weren’t married & have 1 child together. I have asked him to sort maintenance privately which he was fine with & paid £300 a month however it was sporadic so I thought it best to go through official lines so CMS..he is a Director of a a Ltd company & draws down no dividends, wages or shares so now DWP have told me that he can pay zero. I asked DWP to check his Ltd company as he earns a lot of money but because there is no individual tax payment they cannot pursue it as a Ltd company is an individual tax entity so cannot do anything about it. I explained this to him & he said oh well maybe you should have been happy before..can I do anything?","2023-05-01","82","125852621","2023-05-01","InceyWinceySpidy","No. He's either drawing a salary, which would be one of the expenses of the business. Or paying himself a dividend from current or prior profits (think of this like a lump of salary all in one go and just as liable for CMS as a salary) There is a third option of a directors loan account, where he just takes money, but creates a debt in the companies books and has to pay it back. If he doesn't there are massive tax penalties. Most people run up a loan account during the year, then issue a dividend to clear the balance at the year end (see above for dividends) Essentially, there is zero way he is taking money, for free, that would not be counted by CMS as income."
"https://www.mumsnet.com/talk/conception/4960152-ttc-for-january?page=18","Conception","4960152","TTC FOR JANUARY","starryx","2023-12-10","Af just arrived so I'm officially out for this month :( But onto new beginnings! Trying to conceive for 2024 <3 Everyone welcome to join and discuss :)","2023-12-10","562","132046752","2024-01-07","CharLdn","Also in the same boat!"
"https://www.mumsnet.com/talk/style_and_beauty/5009376-ugly-fashion-only-works-if-youre-attractive?page=7","Style & Beauty","5009376","‘Ugly’ fashion only works if you’re attractive","WizardinTraining","2024-02-16","I know it’s subjective and there’s no right or wrong and we should all be comfy with ourselves etc but am I the only one that thinks the current ugly/wacky/comfy type fashions that all the Instagrammers are wearing only work because most of them are slim and attractive. I love all the bright jumpers, clashing patterns, baggy jeans and especially the bold trainers but being short, not very slim and booby I’d look like a Playschool presenter at best and an oversized child at worst <sigh>","2024-02-16","175","133124031","2024-02-18","BadCovers","Yes, that was why I was surprised — that influencer looks nice and fairly mainstream to me. Large numbers of female students dress like her at my university, things appearing to have diversified somewhat from the pure athleisure look from a while back, though that’s still very much around. And not just students — I was at an event as part of an arts festival last week, and was circulating at a wine reception afterwards, and lots of 30 and 40 something women were in clashing, colourful coats and big, bright scarves over jeans and bright boxy jumpers, or patterned dresses. There’s also a trend for male undergraduates to wear brightly-patterned jumpers over stonewashed retro jeans, baggy or skinny, worn short to expose the ankles, accessorised with a modern mullet."
"https://www.mumsnet.com/talk/relationships/4882533-weird-friendship-situation","Relationships","4882533","Weird friendship situation","Secondguess","2023-08-28","I'm looking for advice/ thoughts from anyone who's been in the middle of a weird friendship triangle. We're all middle-aged, although it may not seem so. Basically a couple of years ago I became really good friends with someone who has another, main long-term friend (LTF) . Apparently LTF feels insecure about our mutual friend being friends with other people, and at the moment, specifically me. I'm in the middle feeling like an affair partner over middle-aged friendships where mutual friend would ideally not mention to LTF that she's been out with me etc or she feels guilty when talking about mutual friend and I spending time together. Stuff that for a game of soldiers. Unfortunately though mutual friend is someone I really enjoy spending time with, but I feel like walking away. LTF (who I don't know) apparently has bad anxiety and depression. Mutual friend is not very assertive / ignoring the situation. Had anyone else been in a similar situation? Wwyd?","2023-08-28","4","128777519","2023-08-29","Glitterandunicorns","Tbh, OP, it sounds from your second post that your friend is doing that awful thing of not agreeing to see you in case she essentially gets a better offer from her other friend. Does your friend always have this response when you try to arrange plans? Do you actually spend time with your friend?"
"https://www.mumsnet.com/talk/relationships/4770963-no-ltb-please?page=6","Relationships","4770963","No LTB please","namechange4life","2023-03-25","Hi. I can't believe I'm writing this but here goes. Please, if anyone has LTB to say, just move on. I just found out my husband has had sex with prostitutes 3 times over 5 years whilst working away on Bangkok. We have 1 child. We currently live abroad for his work. I do not want to LTB right now because i can't accept my child will live a divorced parent life across two countries which is what I lived though. Did I mention I just had failed ivf for no2? I honestly believe he has some sort of compulsive sex addiction type problem. What he did DISGUSTS and REVOLTS me. Equally, I am concerned for his safety he is so fearful of losing us I'm worried what he will do to himself. Is there ever any moving on from this? I am in a state of shock, unable to process all this as having to hold it together for DC. For now I have said I'll give myself a month to digest what the actual fuck just happened before I make any decisions.","2023-03-25","221","124919085","2023-03-25","crazycatladyof6","im so sorry OP. I think you’re right to take some time out to think about what you really want and whether you want to continue in your marriage. this is so incredibly common. So many married men use/have used sex workers. It’s just whether or not the woman find out. Most men hide it and get away with it forever. no judgement here from me OP. I would recommend some therapy/counselling so you can talk it through in a neutral way with no one else clouding your judgement. Sending a hand hold"
"https://www.mumsnet.com/talk/style_and_beauty/4877165-motb-dress-would-this-work","Style & Beauty","4877165","MOTB dress - would this work?","GotDifferentBadges","2023-08-21","NC'd just for this as members of my family know I'm on MN and I don't want my previous posts linked. I'm step-MOTB, spring wedding. Tight-ish budget for a dress for me, was hoping to pay <£100 but saw this and have fallen in love so could just about stretch to it as it's in the sale. Do you think this hits the mark? I'd have to wear flats with it as I can't do heels due to bad ankles/knees/back. My usual style is ""bag lady in a tornado"" and I tend to rely on the boring black trousers and nice top combo for most occasions so this is out of my comfort zone somewhat! I'm 5'8"", anything between size 12-16 depending on sizing (average out at a 14) and mostly pear-shaped but with a slight menopause belly developing - good shapewear will be my friend. Mae dress in ivory butterfly print silk georgette - Nancy Mac","2023-08-21","25","128590553","2023-08-21","Valerie23","I like the style but the pattern with the butterflies is a bit twee."
"https://www.mumsnet.com/talk/relationships/4873242-working-through-infidelity-possible-or-not","Relationships","4873242","Working through infidelity? Possible or not?","Porageeater","2023-08-16","Dh has been caught online cheating. Pics and messages. The person is known to me but lives on the other side of the world and there is not much chance of anything else between them. He says nothing else has happened or with anyone else and I think I believe him. We have been together for over 20 years and have teenage dc. Now we are at the point of what do I do here. Throw in the towel or try to work it through. Has anyone managed to work through this and if so what needed to happen for trust to be restored? There is other behaviour I haven’t been that happy with too so I’m not sure at this point if I just want to LTB. He said he wants to work through it but then he said ‘you will never be able to trust me again’. So maybe I should just listen to what he is telling me there instead of investing in expensive counselling?","2023-08-16","46","128458835","2023-08-16","Time4achange2","Yes it's possible to move on....if YOU want to. Everyone is human and if this is the only issue you have in a long marriage then you should be able to work through it if he is prepared to put in the work and accepts new conditions and boundaries (such as total transparency) are in place as a result of his behaviour. Time and time again I read that people cheat due to lack of attention, sex, staleness and general neglect within their marriage. Couple often turn outwards, mind on career, children, hobbies and that early years excitement of lust and companionship gets forgotten. Marriages need effort putting in, such as date nights, time away together, communication, new joint interests and most importantly intimacy. If he comes clean and opens up about why he felt the need to do this and behave so inappropriately, can you take it on board and work together to reconnect? I don't mean let him blame you but obviously something was astray for him to betray you. Are you able to give patience and understanding and ultimately Forgiveness? Good people make bad mistakes and for your marriage to have lasted so long, there must be a glimmer of hope."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4848805-my-neighbour-is-showing-all-the-signs-of-being-a-pita","AIBU?","4848805","My neighbour is showing all the signs of being a PITA","TheWayTheLightFalls","2023-07-14","All v minor at the moment but a faint alarm bell is starting to ring and I wonder if IABU. Moved house in January (detached house but in a busy, built up bit of London). This neighbour lives next door. Came to introduce herself and told us that she’d lived here for 20 years and that it was a very peaceful area <hard stare>. Peaceful. Just kept reiterating it. It isn’t a particularly peaceful area (we moved from two minutes away), but I got the message. We were about to start building works but I apologised for any noise and explained we’d do our best to minimise disruption. At some point she seemed to think we were away (we weren’t, our car was) and started parking across our garage. After the second day of this I left a note on the car - “Hey neighbour, please don’t block our garage - we need access for our works. Thanks!” The blocking stops, but she started to park so close to the garage that it’s practically quite difficult to use. I don’t say anything. A month passes. She knocks on our door and says, “You know that note you left on my car? Well your builder is blocking me in” and points to a van that I’ve never seen before. I explain that our builder has a van with his logo all over it and I have no idea whose van that is but it isn’t ours/our trademens’. She glares at me for a few minutes while I talk and then stomps off, no apology. She stops parking badly though. Today she knocked again. Our builder threw a dismantled shed away, and in doing so revealed a missing fence panel between our houses. She’s not happy and wants it replaced. (To be clear our builder didn’t detach anything- the bit of shed wall had just hidden the missing bit of fence from our side, but would always have been obvious to her.) I agreed without thinking too much - the builder is here anyway and it’s two minutes’ work, plus she is, above stuff aside, putting up with about four months and counting of hammering, drilling etc and I don’t want to be petty. But now I’m thinking about this and getting a bit grumpy. It’s her fence afaics (as in, she has the face of it). The missing panel isn’t my problem. And I’m getting pain the ass vibes. Wwyd? I’m minded to swallow this but then be rather less accommodating with whatever the next thing is.","2023-07-14","173","127621436","2023-07-14","TheWayTheLightFalls","I think your not saying anything at this point made her think you're a pushover. And it has probably emboldened her to keep pushing. I'd let the fence-panel slide, but sshe'd be finding me very hard to push from now on. It’s hard to explain but basically she was parking on a public road, just as inconveniently as humanly possible. And I didn’t want to engage with her."
"https://www.mumsnet.com/talk/weight_loss_chat/4997587-weight-loss-for-messed-up-metabolisms?page=3","Weight loss chat","4997587","Weight loss for messed up metabolisms?","howlongtilsummer","2024-01-31","After a bit of experimenting, I put on weight if I go over 1050, stay same on about 950-1050, lose if go below that. Anyone else had their body screwed up by long covid or something else piling on the weight? Body is screwed up enough from covid infections, so need to tackle the post infection weight gain. Tips for someone who now has a fair amount to lose, can't exercise and very limited energy to cook, bedbound some days and ltd freezer space? I've already cut out alcohol, biscuits, cheese, chocolate etc. I was hoping for something sustainable and realistic as have a fair amount to lose now. Oh, and consultant at hospital on an unrelated matter casually commented on my weight and asked how if I stopped eating chips every night or tried to stick to 2,000 calories a day, it might help me. Do medical professionals start treating you differently if you're fat? I want to minimise getting any more sick.","2024-01-31","77","132833050","2024-02-07","Menora","@Vegetus you have completely ignored any refences to most white carbs being junky modern rubbish and the reasons why people avoid them. It’s hard to work out if you are really advocating people to lose weight eating cheap white bread and pasta as a staple source of nutrition in their diet?"
"https://www.mumsnet.com/talk/relationships/4753322-dhs-crisis-of-masculinity","Relationships","4753322","DH’s crisis of masculinity","Ujustcan031289","2023-02-28","Trying to get a better understanding of my DH’s outlook. I really don’t want any brash LTB comments because our relationship is generally good. We’ve been together 10 years and I’ve always been the higher earner. Sometimes much higher sometimes only slightly. My job has more career progression and I have worked hard to climb up. DH is more limited, it’s construction sector and depends on seasons, he dips in and out of sole trader and contracted worker so it varies. It is something he has only brought up over the past couple of years that he can feel emasculated that I earn more. That he is the man and he should be the main provider for the family. In a conversation over dinner tonight he’s stated that men aren’t happy unless they are providing for a family. I said he does provide for his family and works very hard and the fact my job happens to pay more is no reflection on him. Would he be happier to have a housewife and us have less money coming in and less of a comfortable life? No he said. so I don’t know what the issue is or where this comes from. I used to think he was proud of me, he used to like telling people what I do and that I’m good at my job. Similarly I am proud of him and tell people so. He used to be my biggest cheerleader but now he seems to see my career has some insult to his ‘masculinity’. He also sees himself as the ‘protector’ of the household. And has bared grudges against my DD17 having a boyfriend in the house like it’s some sort of threat. And when our car was vandalised in the street a little while back (and we knew who it was) he felt his role as ‘protector’ was undermined as I insisted we dealt with it through the right channels rather than the ways he wanted to which were illegal. I have one DD who lives with us and he has 50/50 care of his 2 DDs. There are a lot of women around, is that it? Is there not enough testosterone in our house? He’s great with the girls he does all manner activities from letting them paint his nails and make perfumes to teaching them to fish and play football. He’s really strong on education for them and doing well at school and have careers so I just don’t know where it comes from. to be honest I find it hard not to find it all a bit pathetic but I love this man very much and so I try where I can to respect how he feels. But I can’t see a solution to it or how things could be different. I have considered whether he is having some sort of mental health crisis. Another factor is that he does now work with very, what I would call, ‘blokey blokes’ and the whether that’s an influence. it makes me sad that he seems to take issue with something I am proud of. I was a very young Mum and a single mum for a long time and I worked hard to be independent and provide for me and my DD. It was at times very tough and its a big part of who I am, he knows that. I used to think it was one of the things he loved about me 😞 Sorry that’s long, but I don’t have many people I could let that out to in IRL and would be interested in thoughts or others experiences","2023-02-28","95","124280755","2023-02-28","CloudPop","@Ujustcan031289 to be honest I find it hard not to find it all a bit pathetic but I love this man very much and so I try where I can to respect how he feels. But I can’t see a solution to it or how things could be different. I agree with you, it is pathetic. Sort of understandable but bloody annoying. Get your finger out and up your earnings pal! I realise it's not that easy, but that's the actual solution here."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4786948-holiday-accommodation-dd?page=9","AIBU?","4786948","Holiday accommodation & DD","PotsAndDishes","2023-04-17","Before I roll out my picnic blanket to sit on the proverbial hill I’m choosing to metaphorically die on, AIBU? We’re going away on holiday with extended family in June. Accommodation is a large villa with additional connected apartments, but with separate entrances. There’s also a pool which is unfenced. Current proposal is that those with young kids (<3) take the apartments, thus ring fencing the kerfuffle at 6:30am when they all wake up, and letting those in the main house get a bit of a holiday lie in. I have said, OK, makes sense but obviously either DH or I will effectively go to bed with DD (2) each night because I don’t want to leave her by herself in a different building (separate entrances) with potential hazards around (unfenced pool, one apt is up stone steps with a balcony, what if the air con catches fire). According to the in-laws, I’m being TOTALLY unreasonable, PFB-esque, nothing will happen to her, just lock all of the doors so she can’t get out, it’s no different to her being asleep upstairs in the house, I’m creating a rod for my own back, just whack on a baby monitor, blah blah blah. So, AIBU? Should I chill out, take the monitor, hope it stretches and enjoy my evenings in the main villa? Or AINBU and leaving a 2 year old asleep locked in a different building isn’t really OK?","2023-04-17","242","125530638","2023-04-18","Peapodburgundybouquet","Your FIL sounds like mine. A vocally judgmental twat."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4900976-to-scream","AIBU?","4900976","To scream.........","AutumnalEquinox","2023-09-20","<SCREAM>>>>>>>> The DC have only been back a week and I already feel overwhelmed. Back to work (although I don't even work FT, 25 hours a week), long commute to work, drop DC off and pick up, orthodontist appointments, parents evenings, cook, clean, laundry, dog walk, elderly parents and more... I'm already overwhelmed and knackered. My house is an absolute TIP. Anyone else just wants to SCREAM!!!!!","2023-09-20","20","129342234","2023-09-20","Bellsandthistle","“Find a new job” is a ridiculous comment."
"https://www.mumsnet.com/talk/stepparenting/4911942-aibu-to-suggest-partners-50-50-is-a-bad-idea","Step-parenting","4911942","AIBU to suggest partner’s 50-50 is a bad idea","Stepladdering","2023-10-03","I need advice on how to speak to my partner about the fact he’s not coping with his kids as a 50-50 parenting split. I’ve arranged for us to have couples therapy in 2 weeks so I can try and raise it in a gentle and calm way. What should I say? Long story short, I’ve been dating this single dad for almost 3 years. I know his kids (8 and 9.5) well. He’s such a loving parent but he’s not coping with 50-50 despite having a part-time nanny I found for him. He works full time in a high level IT job. Long hours. His ex wife is part time and he pays her child support generously due to income differentials. I would never tell him this but you can really tell he’s struggling at this single dad thing. The kids are usually on video games, fighting, or at the weekend getting taken out for meals and cinema and theme parks and bought sweets and slushies and everything they nag for (nice kids not their fault they know whining works). DP can’t seem to manage set bedtimes or basic continence (forgets to get them to drink water in the day and they drink gallons at night then wet beds). He spends a load of time when he has them trying to work. I know this is not right. I’m single mum to one who I share 50/50 with his dad. My ex does all the basics and more and his mum is there most days to make sure he does! I don’t want to move in with my partner and parent his kids for him. It’s not my place as they have 2 parents. He’s tried asking for this of course. But, once divorced, I value my independence and for my kid to live v near his dad and other relatives. Nowadays DP is always complaining about the kids. Says they’re exhausting. He has mental health struggles like depression and we both think he probably has autism. He has been signed off work sick and takes days off during wfh secretly then has to catch up at weekends. For majority of our relationships he was doing EOW with 2/3 after schools a week with kids but no mid week overnights. This was til about a year ago. Kids were younger when he and ex 1st split. But he kept asking for the 50-50 and after youngest turned 7 ex wife agreed and got a new BF and new job. I don’t see DP any less cos of 50/50 he simply has more overnights on days I wouldn’t see him anyway. But I get less from the relationship in general. He’s now often exhausted, drained, depressed and snappy. I know, poss LTB. The kids don’t seem massively happy and keep asking to go ‘home’ to their mum’s. Ex wife gave up work when they were babies and was always the primary parent. I’ve asked partner why he wants this 50/50 so much and he said ‘so me and her are equal’ referring to ex wife. I’m not sure it’s about the kids. What should I say in therapy?","2023-10-03","42","129661354","2023-10-03","Goldflap","Why is he still paying his ex wife if he is doing 50/50 ? If I were you I'd just be totally honest and say you don't think it's working for anyone and he isn't coping. Not sure why you don't feel you can say that but a good therapist should offer you an opportunity to be honest."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4932505-should-i-be-contacting-the-police?page=12","AIBU?","4932505","Should I be contacting the police.","InstantDestiny","2023-10-31","I am not asking for judgement firstly. I have name changed but I am a LT poster. I was dating this guy, it was casual and there were quite a few red flags which I stupidly ignored. He is kind of well known publicly, but has massive delusions of grandeur and very self important and possibly NPD. Not really that important publicly as he thinks he is. I spent a few weekends at his, we had A LOT of sex, did coke and drank a lot. I paid for all my fuel to get there, took alcohol every time and gave him cash for anything else we got. The third time I stayed there (by this point I had massive reservations) in the morning he woke up and accused me of attempting to rape him. I remember everything that happened and that did not happen. We had a lot of sex and at the end of the night he was tired and not into it. We went to sleep. He told me to leave or he was going to call the police, it was 8am, he was still drinking alcohol, I was worried about driving but wanted to get out of there, so left. Since then he has sent me voice notes calling me a criminal, a rapist, a monster, an abuser. He said I hadn’t paid my way, which I had, and that he was going to report me to my place of work (children’s services) and report me to the police because I hadn’t paid him, called me a cunt, not even a human, just really vile stuff. I sent him more money as I panicked and was really upset and said if I haven’t paid my way I am sorry but he just kept calling me a rapist. Now I have sent the money he’s gone quiet, but I am so shaken and upset. I don’t know whether to just mark it down to shite judgment on my part and move on or should I call the police as it’s blackmail, and I didn’t do anything untoward to him.","2023-10-31","496","130373642","2023-10-31","InstantDestiny","That’s why I haven’t blocked him as all the photos etc will be gone"
"https://www.mumsnet.com/talk/relationships/4766875-came-f2f-with-ap-16-years-on?page=2","Relationships","4766875","Came F2F with AP 16 years on","Pebbles16","2023-03-19","Apologies in advance because I am very tired and don't know how long I will be online tonight. So as background, husband had an affair 16 years ago. We worked through it but it has changed the whole dynamic of our relationship. However, I love him to bits. PLUS I am very menopausal and 'not on an even emotional keel' at the moment. Last night, we went to a party for DH's friend. I had a bit too much to drink. Thing is that the AP was there. Not sure if it was an oversight by the host or she had forgotten. I spent an hour or so in blissful ignorance and then realised who she was. Just went into myself (and probably had an extra glass of wine or so). Husband showed no reaction last night. This morning he was moaning at me for drinking too much. Finally I spoke to him after dinner about how uncomfortable I felt and he has: asked if that was an excuse for me drinking too much asked me why I came at all I didn't exactly cover myself in glory, but I was so shocked and now am dealing with a husband who is deflecting all the blame. And BTW, before you all say LTB and he's still having an affair, I will not be doing the former and he is certainly not doing the latter.","2023-03-19","43","124790043","2023-03-20","LooseGoose22","admitted that neither of us covered ourselves in glory. You didn't do anything wrong, you didn't act wrongly in any way. I'm not sure why you're co-taking responsibility for not ""covering ourselves in glory"". The background situation, a very significant one, was not of your making; it was his. And your behaviour was not in any way bad or wrong. His, however, was. Do you usually take responsibility for shit that isn't your responsibility and where you haven't done anything wrong?"
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4927768-to-hate-the-school-run?page=6","AIBU?","4927768","To hate the school run?","freespirit333","2023-10-25","Nothing to do with the usual reasons people hate it, like disliking small talk or playground cliques. I hate the school run because of my own “D”C! They are so difficult to get to school, it’s less than a mile but they’re both terrible walkers so it’s scooters or bikes. If DS1 is in a good mood he’s no problem, but if he’s not he will be rude to me and wind DS2 (5) up. DS2 is just a nightmare. He’s too tired, his legs hurt, his knees hurt, his hands hurts. His bike is too small for him, it’s too hard. DS1 has gone on ahead and not waiting for him, how dare he. A classmate dared pass him by on their bike/scooter because they’re going faster. It’s not low level whinging which I would ignore, it’s full shouting, losing temper (he has anger issues and anything sets him off), stopping in the middle of the road. I then have to somehow get him the rest of the way. It is so tempting to just drive every day. Driving is a pain, large catchment so lots of parents drive, and local residents get really angry at the cars parked around, and we still have to walk from the car which with DS2 can take longer than the <5 minutes it should. Plus we live about 0.8 miles away. But the DC always behave in the car. AIBU? Do other people love the extra time with their DC in the morning? I rarely see other children behaving badly so it certainly feels like everyone else skips happily to school!","2023-10-25","155","130306392","2023-10-29","JaninaDuszejko","We were in Copenhagen and were amazed by the cycling infrastructure. Apparently there are more bikes than cars there. We basically spent the whole holiday saying 'we want to be Danish'."
"https://www.mumsnet.com/talk/_chat/4983850-riddle-me-this-ltd-company-self-employed","Chat","4983850","Riddle me this (ltd company, self-employed)","IneedhandcreamandaNC","2024-01-12","Today I met an agency nurse. She was telling me that she picks and chooses her shifts through an agency but that she is self-employed. Okay, fine. But I made a comment about tax self assessment and asked if it were much of a pain. The nurse told me that she set up a limited company to pay herself. What's the benefit? Google suggests no NICs (not necessarily a benefit I think - no state pension?) and that company tax rates are lower than personal tax rates. Is that why or are there other benefits? It sounds a little too easy or is she very savvy? I didn't have time to ask her as we were needed elsewhere. I'm NHS staff and don't plan to change, not at the moment anyway. But I was surprised she went to the effort of a ltd co.","2024-01-12","10","132180969","2024-01-12","IneedhandcreamandaNC","Hopefully the nurse is smart enough to have done that. A number of years ago she worked in ""finance"" so she ought to have an idea of the important of complying with the law. But she did describe herself as self-employed so maybe not. Or perhaps she finds it easier to say that for some reason."
"https://www.mumsnet.com/talk/womens_rights/4992043-confused-on-the-concept-of-non-binary?page=7","Feminism: Sex & gender discussions","4992043","Confused on the concept of non binary","ireallycantthinkofaname","2024-01-23","Please be nice, i am not the sharpest knife in the box under normal circumstances and I'm running on about 6 hrs sleep over the past week at the minute..... But something I've been trying and failing to understand re. the concept of 'non binary' in the 'gender movement' (or whatever it is/ought to be called) is that on the one hand, people who subscribe to that philosophy are saying they reject the traditional idea of explicit male/femaleness (because if ""trans women are women"" then they have swapped for instance). But then if you have 'non binary' individuals isn't that pretty much saying oh yes, actually there is a binary - and some people don't subscribe to it? I do acknowledge sex =/= gender but not all NB people are intersex/have DSD <<thoroughly discombobulated>>","2024-01-23","520","132470484","2024-01-24","BabaBarrio","I do happen to know what freedom of speech is. It isn’t speech without consequence of public opinion, it is speech without government censorship or prosecution (going to prison)."
"https://www.mumsnet.com/talk/property/4816060-do-we-have-any-chance-at-all","Property/DIY","4816060","Do we have any chance at all?","Kalipsekokkalis","2023-05-29","Dream house, going to best and final. In the uk, a place where houses are scarce, demand is very high, also foreign cash buyers. We have ltv 40%, mortgage agreed in princple. Ours is just on the market, >10 viewings. Dream house had one offer 10%below asking price from a cash buyer, 2 on asking price by people similar to us. We can go 9% over max...","2023-05-29","23","126507530","2023-05-29","Kalipsekokkalis","They have time to hold out for better offers you mean? But they are going for best and final... Do you mean they might have time for us to sell, so can wait for a higher price?"
